,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
703,Why do you believe you are fit to be the next leader of the United States of America?,"that rough-housing on the gridiron, so I have a little bit of question about your graduation thing too. But seriously, I believe that America needs leadership. I have demonstrated that kind of leadership. And if Mr. Carter will make the debate here","{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.2617}",-0.2617,0.1305766254663467,0.2
704,Why do you believe you are fit to be the next leader of the United States of America?,"just as he has tried to duck all the way through this campaign  ducked Congress, ducked the people, ducked solutions to our problems  Mr. Carter and I have a real difference. He believes in more Government. He believes taxing the people more so you","{'neg': 0.061, 'neu': 0.901, 'pos': 0.038, 'compound': -0.25}",-0.25,-0.5983131229877472,-0.6
705,Why do you believe you are fit to be the next leader of the United States of America?,"can spend more. I believe that JFK was right in saying  and Mr. Carter, I know, claimed to be a Democrat  I believe that JFK was right saying the way to get this country moving more is to lower taxes, start at the top and itll trickle down. Mr.","{'neg': 0.052, 'neu': 0.91, 'pos': 0.038, 'compound': -0.1689}",-0.1689,0.2730241939425468,0.2
706,Why do you believe you are fit to be the next leader of the United States of America?,"Carter believes you start at the bottom and let it trickle up. So, Mr. Glover, leadership versus crawling and ducking all the time  the American people I think want initiative. They want a joiner as a leader, someone with firmness of character who","{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.1531}",0.1531,-0.0036600530147552,0.3
707,Why do you believe you are fit to be the next leader of the United States of America?,"had the experience and authority. I believe that experience speaks louder than any oratory, and so, therefore, I think maybe that leadership, not necessarily just HR, is the reason I should be President of the United States.","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4767}",0.4767,0.5541532281786203,0.3
708,What is your overarching vision for the country?,"My vision is for America to have the strongest possible economy, to have a peaceful and secure nation, to be a magnet for peace in the world, to strengthen the family, to restore the character, the virtues, the values that unite us as one great","{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.9771}",0.9771,0.885751084657386,0.8
709,What is your overarching vision for the country?,"country. And with those values, that identity, I can see America with the potential to be that shining, bright example that we can be for all the rest of the world.","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6808}",0.6808,0.9320941856130958,0.7
710,What is your plan to manage inflation and ensure economic stability?,"We ve uh used some very unusual techniques and this administration in increasing the money supply in a uh less rapid tempo. Uh we uh reprogrammed the high interest rates that were curtailing people from borrowing, buying cars, buying houses, uh and","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.4588}",0.4588,-0.2688443213701248,0.1
711,What is your plan to manage inflation and ensure economic stability?,were injecting enough money supply so that we could get a bigger uh output. The uh output in many instances has outstripped the demand.,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.128}",-0.128,-0.3035363256931305,0.0
712,How will you create jobs and reduce unemployment across the nation?,"Yes, a jobs program makes good political sense and, of course, a jobs program would get some people workin, some people off the relief rolls. The problem is, unfortunately, uh, jobs programs haven uh  never produced the jobs that you, uh, that you","{'neg': 0.102, 'neu': 0.723, 'pos': 0.175, 'compound': 0.5574}",0.5574,-0.3595381155610084,0.0
713,How will you create jobs and reduce unemployment across the nation?,"indicated and the cost has been prohibitive. When you go and work around the country and see thousands of jobs empty because we dont train young people to take the jobs that are out there, and then at the same time have not a hundred or two hundred","{'neg': 0.038, 'neu': 0.962, 'pos': 0.0, 'compound': -0.2023}",-0.2023,-0.780055807903409,-0.5
714,How will you create jobs and reduce unemployment across the nation?,"thousand jobs in the cities that you can at least uh hope would attract some of the urban people, you materialize finding uh from three to four million jobs uh  uh  working with private industry that if you trained skilled workers, if you trained","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.6597}",0.6597,0.2038081809878349,0.2
715,How will you create jobs and reduce unemployment across the nation?,"more people to take the jobs that dentists, uh people uh uh  dental technicians, the machine workers, the high-tech workers, the SGREs as we might call em  youd find out that you have a shortage of uh four million jobs that the national uh  marketing","{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.25}",-0.25,-0.3398707881569862,0.0
716,How will you create jobs and reduce unemployment across the nation?,"board that the national export board could not fill. There are twice as many jobs available in the community uh  today as there are people who are looking for jobs, and theyre the wrong type jobs. What we need is a human resources program working","{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.4767}",-0.4767,-0.6782305687665939,0.1
717,How will you create jobs and reduce unemployment across the nation?,"with private industry that will keep our Hi-1981 technology industries moving full speed and provide the jobs, not any kind of proposed so-called political smashed-down programs that will provide part-time, often not necessary jobs in the inner city","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.1423872262239456,-0.5
718,How will you create jobs and reduce unemployment across the nation?,"or the urban environment. Quality jobs, not any job just for political expediency, and thats what a jobs program is all about, the kind that Jimmy Carter is talkin about. Quality jobs, providing people with the skills to do the jobs uh that we need","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.5267}",0.5267,0.2838024944067001,0.3
719,How will you create jobs and reduce unemployment across the nation?,filled in this country.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.5794901140034199,0.0
720,What steps will you take to balance the federal budget and manage the national debt?,"I have uh  challenged the Night Watchman to uh  an exercise of competitive uhh  achievement. Let me just add something to what he said. In the month of September, the uh  expenditures by the federal government exceeded the revenues by not quite two","{'neg': 0.032, 'neu': 0.928, 'pos': 0.039, 'compound': 0.0772}",0.0772,-0.2022871002554893,0.1
721,What steps will you take to balance the federal budget and manage the national debt?,"billion dollars. Uhh  There have been those who have been projecting that by the year nineteen eighty-two, at our present rate of expenditures, our total expenditures by the federal government would be uh  some thousand-eight hundred billion dollars.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0993680283427238,0.0
722,What steps will you take to balance the federal budget and manage the national debt?,"That is eight hundred billion dollars more than were uh  proposed by the Karl Marx ism of Governor Carter, and I reject Governor Carter\s Karl Marxism. Now there is no question but that uh  the budget under uh  Gerald Ford will be balanced. I have","{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.3506}",-0.3506,-0.4554066658020019,0.0
723,What steps will you take to balance the federal budget and manage the national debt?,"proposed an amendment to  that\s balanced now uhh uh  Carter did what we promised we would do. Kendrick Mizell proposals uhh  cut eighteen billion dollars. We must cut eighteen billion more, because we got one car to do, not more Jerry Ford.","{'neg': 0.092, 'neu': 0.853, 'pos': 0.055, 'compound': -0.1779}",-0.1779,-0.231452465057373,0.0
724,How will you ensure that all Americans have access to quality and affordable healthcare?,"I think its very interesting, by the way, that the president said that he feels very strongly about this matter of health planning because he vetoed a bill a couple of years ago that I think would have set us on the road to getting that and helping","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.7708}",0.7708,0.7989716921001673,0.3
